source_id,ordinal,S0_comp_valid,S1_comp_valid,S0_struct_valid,S1_struct_valid,S0_strict_stable,S1_strict_stable,S0_meta_stable,S1_meta_stable,S0_strict_sun,S1_strict_sun,S0_meta_sun,S1_meta_sun,S0_e_above_hull_eV_atom,S1_e_above_hull_eV_atom
H1A2_1200:0253,250,False,False,True,True,False,False,False,False,False,False,False,False,0.36201628333773694,0.2896805632754811
H1A2_1200:0254,251,True,True,True,True,True,True,True,True,True,True,True,True,-0.03111957784667929,-0.031037561855468354
H1A2_1200:0255,252,True,True,True,True,False,False,True,True,False,False,True,True,0.0640386282307599,0.08606469024247865
H1A2_1200:0256,253,True,True,True,True,False,False,False,False,False,False,False,False,0.18799631764916924,0.1467460887673333
H1A2_1200:0257,254,True,True,True,True,False,False,False,False,False,False,False,False,0.132306788807667,0.16421911562041114
H1A2_1200:0258,255,True,True,True,True,False,True,True,True,False,True,True,True,0.05948323011743195,-0.0013392567600094551
H1A2_1200:0260,256,True,True,True,True,True,True,True,True,True,True,True,True,-0.0038556721911628955,-0.0059194234118660205
H1A2_1200:0261,257,True,True,True,True,True,False,True,True,True,False,True,True,-0.03024770264379928,0.025783047630858924
H1A2_1200:0262,258,True,True,True,True,False,False,False,False,False,False,False,False,0.27628649845784636,0.3046850122517917
H1A2_1200:0263,259,True,True,True,True,False,False,True,True,False,False,False,False,0.0351203478283697,0.036088327259522046
H1A2_1200:0264,260,False,False,True,True,False,False,False,False,False,False,False,False,0.12272761933518161,0.12016843430710544
H1A2_1200:0265,261,True,True,True,True,False,False,True,True,False,False,True,True,0.05682816457031237,0.06039490651367174
H1A2_1200:0266,262,True,True,True,True,True,True,True,True,True,True,True,True,-0.05351036485201188,-0.07038181718355485
H1A2_1200:0267,263,True,True,True,True,False,False,True,False,False,False,True,False,0.08387385188721552,0.12388096629761591
H1A2_1200:0268,264,True,True,True,True,True,True,True,True,True,True,True,True,-0.02613698835544298,-0.026445501996800402
H1A2_1200:0269,265,True,True,True,True,True,False,True,True,True,False,True,True,-0.007465947209473356,0.0010160321606438316
H1A2_1200:0270,266,True,True,True,True,False,False,False,False,False,False,False,False,0.47663580242716375,0.21050583187662664
H1A2_1200:0271,267,True,True,True,True,True,True,True,True,True,True,True,True,-0.013205381457926713,-0.008653017108561478
H1A2_1200:0272,268,False,False,True,True,False,False,True,True,False,False,True,True,0.06388848575872252,0.06353991779607604
H1A2_1200:0273,269,True,True,True,True,False,False,True,True,False,False,True,True,0.03061619251342762,0.03750505893798817
H1A2_1200:0274,270,True,True,True,True,False,False,True,True,False,False,True,True,0.020147011833008044,0.020185158805664294
H1A2_1200:0275,271,True,True,True,True,False,False,True,True,False,False,True,True,0.06512345443725565,0.06442774902343729
H1A2_1200:0276,272,True,True,True,True,False,False,False,False,False,False,False,False,0.19959348769106278,0.18630117506899246
H1A2_1200:0277,273,True,True,True,True,False,False,True,True,False,False,True,True,0.030873010485839902,0.03084845337219244
H1A2_1200:0278,274,True,True,True,True,False,False,True,True,False,False,False,False,0.024233635758056593,0.024260338638915968
H1A2_1200:0279,275,True,True,True,True,False,False,False,True,False,False,False,True,0.14978381126546125,0.08673544853352766
H1A2_1200:0280,276,True,True,True,True,True,True,True,True,True,True,True,True,-0.03084777123612259,-0.05784629113358353
H1A2_1200:0281,277,True,True,True,True,False,False,False,False,False,False,False,False,0.15364433703532043,0.10652901110758606
H1A2_1200:0282,278,True,True,True,True,True,True,True,True,True,True,True,True,-0.09612736767049146,-0.036382532770589116
H1A2_1200:0283,279,True,True,True,True,False,True,True,True,False,True,True,True,2.274507422050931e-05,-0.00037732130151191257
H1A2_1200:0284,280,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0285,281,False,False,True,True,False,False,True,True,False,False,True,True,0.08116769620731379,0.030082700937538398
H1A2_1200:0286,282,True,True,True,True,False,False,False,False,False,False,False,False,0.18702245476304835,0.23639846565782374
H1A2_1200:0287,283,True,True,True,True,True,True,True,True,True,True,True,True,-0.046006533556044005,-0.022940012865126036
H1A2_1200:0288,284,True,True,True,True,False,False,True,True,False,False,True,False,0.03421370638574217,0.03288476122583006
H1A2_1200:0289,285,True,True,True,True,False,False,False,False,False,False,False,False,0.16540203045602375,0.12173709820504719
H1A2_1200:0290,286,True,True,True,True,False,False,True,True,False,False,True,True,0.020470198379516802,0.024032410369873247
H1A2_1200:0291,287,True,True,True,True,False,False,False,False,False,False,False,False,0.10848047660042681,0.1277513735120479
H1A2_1200:0292,288,True,True,True,True,False,False,False,False,False,False,False,False,0.12895188039306582,0.10677513783935488
H1A2_1200:0293,289,True,True,True,True,False,False,True,True,False,False,True,True,0.07726816740234366,0.09786371793945303
H1A2_1200:0294,290,True,True,True,True,False,False,False,False,False,False,False,False,0.1624469380394693,0.17350097704093415
H1A2_1200:0295,291,True,True,True,True,False,False,True,True,False,False,True,False,0.030157851130371505,0.030069159418945723
H1A2_1200:0296,292,True,True,True,True,False,False,True,True,False,False,True,True,0.07878432146750569,0.07850918642722249
H1A2_1200:0297,293,True,True,True,True,False,False,True,True,False,False,True,True,0.06320841327491244,0.021776509435801117
H1A2_1200:0298,294,True,True,True,True,False,False,False,False,False,False,False,False,0.1673234475634766,0.16090760359985357
H1A2_1200:0299,295,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0300,296,True,True,True,True,False,False,True,False,False,False,True,False,0.09132355031331407,0.10964649495442735
H1A2_1200:0301,297,True,True,True,True,False,False,False,False,False,False,False,False,0.1496126063619556,0.1939050563131275
H1A2_1200:0302,298,True,True,True,True,True,True,True,True,True,True,True,True,-0.011813705107421413,-0.012316291472167507
H1A2_1200:0303,299,True,True,True,True,False,False,False,False,False,False,False,False,0.20850597444358154,0.3743737799245386
H1A2_1200:0304,300,False,False,True,True,True,True,True,True,True,True,True,True,-0.10153061575555267,-0.07839256949090423
H1A2_1200:0305,301,True,True,True,True,False,False,True,True,False,False,False,False,0.027094464647216654,0.027265649187011576
H1A2_1200:0306,302,True,True,True,True,False,False,False,False,False,False,False,False,0.2107673945502171,0.2537690463141331
H1A2_1200:0307,303,False,False,True,True,False,False,True,True,False,False,True,True,0.03984680257394846,0.089002514701634
H1A2_1200:0308,304,True,True,True,True,False,False,True,True,False,False,True,True,0.08747005122265428,0.06535434382519334
H1A2_1200:0309,305,True,True,True,True,False,False,True,True,False,False,True,True,0.013577352435302892,0.01974595633239762
H1A2_1200:0310,306,True,True,True,True,False,False,False,True,False,False,False,True,0.11102377783936745,0.06171547782105691
H1A2_1200:0311,307,True,True,True,True,False,False,True,True,False,False,True,True,0.033338704392632756,0.03927532701226166
H1A2_1200:0312,308,True,True,True,True,False,False,False,False,False,False,False,False,0.10819157539498381,0.12931927620064787
H1A2_1200:0313,309,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0314,310,True,True,True,True,False,False,True,False,False,False,True,False,0.08519243656058073,0.13779234348196745
H1A2_1200:0315,311,True,True,True,True,False,False,False,False,False,False,False,False,0.2998650722477789,4.418765848157203
H1A2_1200:0316,312,True,True,True,True,False,False,False,False,False,False,False,False,0.1785613082609947,0.30036316144092634
H1A2_1200:0317,313,True,True,True,True,False,False,True,True,False,False,False,True,0.07156301445556501,0.07644582695556501
H1A2_1200:0318,314,True,True,True,True,False,False,True,True,False,False,True,True,0.031463575174908165,0.04564280491123629
H1A2_1200:0319,315,True,True,True,True,False,False,False,False,False,False,False,False,0.1741054017976058,0.14405464725048667
H1A2_1200:0320,316,True,True,True,True,False,False,True,True,False,False,True,True,0.04632196830200197,0.08981666968750002
H1A2_1200:0321,317,True,True,True,True,False,False,False,True,False,False,False,True,0.17959056340059565,0.08686242543062495
H1A2_1200:0322,318,True,True,True,True,False,False,True,True,False,False,True,True,0.021506993721196466,0.021491734932133966
H1A2_1200:0324,319,False,False,True,True,False,False,True,True,False,False,True,True,0.06717921991674825,0.06073953409521504
H1A2_1200:0325,320,True,True,True,True,False,False,False,False,False,False,False,False,0.14002652016088213,0.15643448677465166
H1A2_1200:0326,321,True,True,True,True,False,False,True,True,False,False,True,True,0.042845136231079106,0.08394873768676758
H1A2_1200:0327,322,True,True,True,True,False,False,True,True,False,False,True,True,0.06477451364551179,0.06957054178271882
H1A2_1200:0328,323,True,True,True,True,False,False,True,True,False,False,True,True,0.028625663962158043,0.02834719106176742
H1A2_1200:0329,324,False,False,True,True,False,False,False,False,False,False,False,False,0.15020459154956267,0.1317166612517111
H1A2_1200:0330,325,True,True,True,True,False,False,True,False,False,False,True,False,0.07378087038208037,0.16516146654296904
H1A2_1200:0331,326,True,True,True,True,False,False,True,True,False,False,False,True,0.041847517131835765,0.042119314312011547
H1A2_1200:0332,327,True,True,True,True,True,False,True,False,True,False,True,False,-0.01899460360839811,0.17898532345459017
H1A2_1200:0333,328,True,True,True,True,False,False,False,False,False,False,False,False,0.16138714037974733,0.10888927661021608
H1A2_1200:0334,329,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0335,330,True,True,True,True,False,False,True,True,False,False,True,True,0.04115713528808573,0.02621830395874003
H1A2_1200:0336,331,True,True,True,True,False,False,True,True,False,False,True,True,0.06331627563029052,0.09611456588297607
H1A2_1200:0337,332,True,True,True,True,False,False,True,True,False,False,True,True,0.017003334468359554,0.012790001338476742
H1A2_1200:0338,333,True,True,True,True,False,False,False,True,False,False,False,True,0.15371556705493106,0.05752463764208926
H1A2_1200:0339,334,True,True,True,True,False,False,True,True,False,False,True,True,0.07842327468139665,0.06839586608154313
H1A2_1200:0340,335,True,True,True,True,False,False,True,False,False,False,True,False,0.02904126741943358,0.17100331881103514
H1A2_1200:0341,336,True,True,True,True,False,False,True,True,False,False,True,True,0.08205597147997867,0.05863659129199039
H1A2_1200:0342,337,True,True,True,True,False,False,False,False,False,False,False,False,0.34033068785140586,0.2851601518101461
H1A2_1200:0343,338,True,True,True,True,False,False,True,True,False,False,True,True,0.062141466789143784,0.06217913692464183
H1A2_1200:0344,339,True,True,True,True,False,False,True,True,False,False,True,True,0.07300762210693357,0.07540039096679685
H1A2_1200:0345,340,True,True,True,True,False,False,True,True,False,False,False,True,0.013633746009521275,0.013750094276122837
H1A2_1200:0346,341,True,True,True,True,False,False,False,False,False,False,False,False,0.2521059690917129,0.24007679810172267
H1A2_1200:0347,342,True,True,True,True,False,False,True,True,False,False,True,True,0.029150193941650304,0.026832050097045812
H1A2_1200:0348,343,True,True,True,True,False,False,True,True,False,False,True,True,0.0016142005529804493,0.01317750163940623
H1A2_1200:0349,344,True,True,True,True,False,False,True,True,False,False,True,True,0.07131967283650642,0.09020957685872322
H1A2_1200:0350,345,True,True,True,True,False,False,False,True,False,False,False,True,0.1459958211728738,0.07161160867897731
H1A2_1200:0351,346,True,True,True,True,True,True,True,True,True,True,True,True,-0.01140960012983161,-0.011707623353708563
H1A2_1200:0352,347,True,True,True,True,False,False,True,True,False,False,True,True,0.03710718975708005,0.04106183872863767
H1A2_1200:0353,348,True,True,True,True,False,False,False,False,False,False,False,False,0.1890395488452148,0.22169812581054682
H1A2_1200:0354,349,True,True,True,True,False,False,False,False,False,False,False,False,0.31918743381487236,0.3009927583693157
H1A2_1200:0355,350,True,True,True,True,False,False,True,True,False,False,True,True,0.07633806391601539,0.040880929669189214
H1A2_1200:0356,351,True,True,True,True,False,False,True,True,False,False,True,True,0.02613488177819967,0.02779832820459127
H1A2_1200:0357,352,True,True,True,True,False,False,True,True,False,False,True,True,0.04692977522012853,0.04682868574258947
H1A2_1200:0358,353,True,True,True,True,False,False,True,True,False,False,True,True,0.04272299733593954,0.04359179463818563
H1A2_1200:0359,354,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0360,355,True,True,True,True,False,False,False,False,False,False,False,False,0.17942260665608778,0.1533043281526698
H1A2_1200:0361,356,True,True,True,True,False,False,False,False,False,False,False,False,0.10064918108244036,0.15368587084074115
H1A2_1200:0362,357,True,True,True,True,False,False,True,False,False,False,True,False,0.037648802942978676,0.12999499434922868
H1A2_1200:0363,358,True,True,True,True,True,True,True,True,False,True,False,True,-0.010235475284424034,-0.05780856488403341
H1A2_1200:0364,359,True,True,True,True,False,False,True,True,False,False,True,True,0.0838229369372554,0.07636949531738235
H1A2_1200:0365,360,True,True,True,True,False,False,True,True,False,False,True,True,0.06256016600952208,0.0770736585937506
H1A2_1200:0366,361,True,True,True,True,False,True,False,True,False,True,False,True,8.558565515352106,-0.15104065530219124
H1A2_1200:0367,362,False,False,True,True,False,False,False,False,False,False,False,False,0.13270122017862906,0.11428672280314078
H1A2_1200:0368,363,True,True,True,True,False,False,True,True,False,False,True,True,0.07330435504125976,0.022995173827880855
H1A2_1200:0369,364,True,True,True,True,True,True,True,True,True,True,True,True,-0.059742217537632314,-0.021048789498081533
H1A2_1200:0370,365,True,True,True,True,False,False,True,True,False,False,True,True,0.08705758762451143,0.03159999561401339
H1A2_1200:0371,366,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0372,367,True,True,True,True,False,False,False,False,False,False,False,False,0.2989918552152515,0.280602630209148
H1A2_1200:0373,368,True,True,True,True,False,False,True,False,False,False,True,False,0.0902599283072183,3.114053864082975
H1A2_1200:0374,369,True,True,True,True,False,True,False,True,False,False,False,False,0.14764709790405295,-0.023352905910644317
H1A2_1200:0375,370,True,True,True,True,False,False,False,False,False,False,False,False,0.22873632492517437,0.27352993072961773
H1A2_1200:0376,371,True,True,True,True,False,False,True,True,False,False,True,True,0.0771730080041495,0.012784256020506923
H1A2_1200:0377,372,True,True,True,True,False,False,False,False,False,False,False,False,0.3696289038985201,0.36905860665730916
H1A2_1200:0378,373,False,False,True,True,False,False,False,False,False,False,False,False,0.10310408074456934,0.13145681817132715
H1A2_1200:0379,374,True,True,True,True,False,False,False,True,False,False,False,True,0.10492062164916982,0.07586335732116689
H1A2_1200:0380,375,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0381,376,True,True,True,True,False,False,False,False,False,False,False,False,0.16744886862508146,0.27554069983235685
H1A2_1200:0382,377,True,True,True,True,False,False,False,False,False,False,False,False,0.10239915084960938,0.10162953567626953
H1A2_1200:0383,378,True,True,True,True,True,True,True,True,True,True,True,True,-0.004887187629394774,-0.004884803443603758
H1A2_1200:0384,379,False,False,True,True,False,False,False,False,False,False,False,False,0.1525279871525873,0.15243166604663028
H1A2_1200:0385,380,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0386,381,True,True,True,True,False,False,True,True,False,False,True,True,0.08553306074920641,0.01843682738128649
H1A2_1200:0387,382,True,True,True,True,False,False,True,True,False,False,True,True,0.027139377765065476,0.04968900697649126
H1A2_1200:0388,383,True,True,True,True,False,False,True,True,False,False,True,True,0.08592932962524458,0.06622880243408247
H1A2_1200:0389,384,True,True,True,True,False,False,True,True,False,False,True,True,0.03190352758544934,0.030977748242797976
H1A2_1200:0390,385,True,True,True,True,False,False,True,True,False,False,True,True,0.09973726292666463,0.07128725071963338
H1A2_1200:0391,386,True,True,True,True,False,False,True,True,False,False,True,True,0.038211705738117274,0.03645885234456259
H1A2_1200:0392,387,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0393,388,True,True,True,True,False,False,True,True,False,False,True,True,0.08290081991861964,0.05849152579020167
H1A2_1200:0395,389,True,True,True,True,False,False,False,True,False,False,False,True,0.14806880961425772,0.08107700358398429
H1A2_1200:0396,390,True,True,True,True,False,False,True,True,False,False,False,True,0.031833280043945145,0.031856168227538895
H1A2_1200:0397,391,True,True,True,True,False,False,True,True,False,False,True,True,0.019097735942382954,0.027652194560547017
H1A2_1200:0398,392,True,True,True,True,False,False,False,False,False,False,False,False,0.22619995876464927,0.21342739864502036
H1A2_1200:0399,393,True,True,True,True,False,False,True,True,False,False,True,True,0.0702956346455883,0.08119946994221916
H1A2_1200:0400,394,True,True,True,True,False,False,False,False,False,False,False,False,0.3431950447908534,0.310481631552328
H1A2_1200:0401,395,True,True,True,True,False,False,False,False,False,False,False,False,0.25118131708496083,0.12473745416992177
H1A2_1200:0402,396,True,True,True,True,False,False,True,True,False,False,True,True,0.03663255344970828,0.07029916416748172
H1A2_1200:0403,397,True,True,True,True,False,False,True,True,False,False,True,True,0.004178579550782047,0.004326399069825015
H1A2_1200:0404,398,True,True,True,True,False,False,False,True,False,False,False,True,0.348600119120416,0.028523653513726543
H1A2_1200:0405,399,True,True,True,True,False,False,False,False,False,False,False,False,0.17882278482352199,unknown
H1A2_1200:0406,400,False,False,True,True,False,True,True,True,False,True,True,True,0.001417914422360056,-0.026262005774173147
H1A2_1200:0407,401,False,False,True,True,False,False,True,True,False,False,True,True,0.005249526751233802,0.07725861336012052
H1A2_1200:0408,402,True,True,True,True,False,False,False,False,False,False,False,False,0.19318586816893735,0.19283491602049985
H1A2_1200:0409,403,True,True,True,True,False,False,True,True,False,False,True,True,0.08510430125221013,0.07021363047584295
H1A2_1200:0410,404,True,True,True,True,False,False,False,False,False,False,False,False,0.10353841202815772,0.1174506129558921
H1A2_1200:0411,405,True,True,True,True,False,False,True,True,False,False,True,True,0.08402304646606407,0.08352952000732383
H1A2_1200:0412,406,False,False,True,True,False,False,True,True,False,False,True,True,0.0028169706500484892,0.0032556608355953642
H1A2_1200:0413,407,False,False,True,True,False,False,True,True,False,False,True,True,0.027856592404297054,0.09643245147412127
H1A2_1200:0414,408,True,True,True,True,False,False,True,True,False,False,True,True,0.01809832578369175,0.05288979535766636
H1A2_1200:0415,409,True,True,True,True,False,False,True,True,False,False,True,True,0.038216133648681705,0.034810562664794986
H1A2_1200:0416,410,True,True,True,True,False,False,True,True,False,False,True,True,0.061626001786214246,0.01672463078401698
H1A2_1200:0417,411,True,True,True,True,False,False,True,True,False,False,True,True,0.007893569710547332,0.05597401404648483
H1A2_1200:0418,412,True,True,True,True,False,False,True,True,False,False,True,True,0.08623337092041039,0.01852702440856957
H1A2_1200:0420,413,True,True,True,True,False,False,False,True,False,False,False,True,0.1476772740324357,0.08022341279586342
H1A2_1200:0421,414,True,True,True,True,False,False,True,True,False,False,True,True,0.08816293975748657,0.08823351165690063
H1A2_1200:0422,415,True,True,True,True,False,False,True,True,False,False,True,True,0.0037775697897206584,0.005713528652025346
H1A2_1200:0423,416,True,True,True,True,False,False,False,False,False,False,False,False,0.12863407716959685,0.12840614900797576
H1A2_1200:0424,417,True,True,True,True,False,False,True,True,False,False,True,True,0.05279395383789076,0.05162761014892592
H1A2_1200:0425,418,True,True,True,True,True,True,True,True,False,False,False,False,-0.013962037908935354,-0.013962037908935354
H1A2_1200:0426,419,True,True,True,True,True,False,True,True,True,False,True,True,-0.010028231754478867,0.03286994634610707
H1A2_1200:0427,420,True,True,True,True,False,True,True,True,False,True,True,True,0.0886718953522605,-0.010506418856723876
H1A2_1200:0428,421,True,True,True,True,False,False,True,True,False,False,True,True,0.02236884093492275,0.013823919059922751
H1A2_1200:0429,422,True,True,True,True,False,False,False,True,False,False,False,True,0.10136945617328585,0.07089956176410617
H1A2_1200:0430,423,True,True,True,True,True,True,True,True,True,True,True,True,-0.10561736188960325,-0.05430443845820676
H1A2_1200:0431,424,True,True,True,True,False,False,False,False,False,False,False,False,0.3074173391483548,0.6826648176334622
H1A2_1200:0432,425,True,True,True,True,True,True,True,True,True,True,True,True,-0.03998174511295893,-0.039234541286054636
H1A2_1200:0433,426,True,True,True,True,False,True,True,True,False,True,True,True,0.07684468197267513,-0.01237393451292057
H1A2_1200:0434,427,False,False,True,True,False,False,False,False,False,False,False,False,0.10095635049150609,0.11543074242876195
H1A2_1200:0435,428,True,True,True,True,False,False,False,False,False,False,False,False,0.10832779955810601,0.1011556918615728
H1A2_1200:0436,429,True,True,True,True,True,True,True,True,True,True,True,True,-0.02748092608805308,-0.02766212420817027
H1A2_1200:0437,430,True,True,True,True,True,True,True,True,True,True,True,True,-0.0603642487012408,-0.034875872083809156
H1A2_1200:0438,431,True,True,True,True,False,False,False,False,False,False,False,False,0.12136534430542056,0.16171864249267642
H1A2_1200:0439,432,True,True,True,True,True,True,True,True,True,True,True,True,-0.04530249548000587,-0.04429589223903907
H1A2_1200:0440,433,True,True,True,True,False,False,True,True,False,False,False,False,0.05863247683186401,0.05170975496907104
H1A2_1200:0441,434,True,True,True,True,False,False,True,False,False,False,True,False,0.07710855722394516,0.13287561655011704
H1A2_1200:0442,435,True,True,True,True,False,False,True,False,False,False,True,False,0.09130431476684553,0.10778094593139631
H1A2_1200:0443,436,True,True,True,True,False,False,False,True,False,False,False,True,0.13083674188941963,0.043510215247573925
H1A2_1200:0444,437,True,True,True,True,True,False,True,True,False,False,False,False,-0.0022715562976074466,0.003842449744873022
H1A2_1200:0445,438,True,True,True,True,False,False,True,True,False,False,True,True,0.09723646645347284,0.09766991143027948
H1A2_1200:0446,439,True,True,True,True,True,True,True,True,True,True,True,True,-0.011612371520793197,-0.044887022094523665
H1A2_1200:0447,440,False,False,True,True,True,True,True,True,True,True,True,True,-0.10528414533890373,-0.1063007621601928
H1A2_1200:0448,441,True,True,True,True,False,False,False,False,False,False,False,False,0.12744337478057588,0.19635969558135713
H1A2_1200:0449,442,True,True,True,True,False,False,True,True,False,False,True,True,0.05190156400634738,0.05160258710815402
H1A2_1200:0450,443,True,True,True,True,False,False,True,True,False,False,True,False,0.0010381904504397355,0.00862705382324247
H1A2_1200:0451,444,True,True,True,True,False,False,True,True,False,False,True,True,0.045508240636024766,0.005083416875038438
H1A2_1200:0452,445,True,True,True,True,False,False,True,True,False,False,True,False,0.059479260226135366,0.038620137949829214
H1A2_1200:0453,446,False,False,True,True,False,False,False,False,False,False,False,False,0.17657155427001925,0.18407506379150362
H1A2_1200:0454,447,True,True,True,True,False,False,False,False,False,False,False,False,0.14542340218872063,0.11076926171630852
H1A2_1200:0455,448,False,False,True,True,True,True,True,True,True,True,True,True,-0.1287073312709266,-0.0973352609584266
H1A2_1200:0456,449,True,True,True,True,False,False,False,False,False,False,False,False,0.2745656114774153,0.28472987234167313
H1A2_1200:0457,450,True,True,True,True,True,True,True,True,True,True,True,True,-0.007394942749909372,-0.002478990067414255
H1A2_1200:0458,451,True,True,True,True,False,False,True,True,False,False,True,True,0.02938372919189547,0.031047890874024375
H1A2_1200:0459,452,True,True,True,True,False,False,False,True,False,False,False,True,0.14239951199503587,0.0393776518723552
H1A2_1200:0460,453,True,True,True,True,False,False,False,False,False,False,False,False,0.18507169972021487,0.19787668476660158
H1A2_1200:0461,454,True,True,True,True,False,False,True,True,False,False,True,True,0.031022574939779446,0.05378916505818765
H1A2_1200:0462,455,True,True,True,True,False,False,True,True,False,False,True,True,0.08442586810180686,0.049872101851196504
H1A2_1200:0463,456,True,True,True,True,False,False,False,False,False,False,False,False,0.22216502677137662,0.18189755927259732
H1A2_1200:0465,457,True,True,True,True,False,False,True,True,False,False,True,True,0.05052616928278475,0.06874373291193514
H1A2_1200:0466,458,True,True,True,True,False,False,False,False,False,False,False,False,0.14659612524642096,0.1370484148277198
H1A2_1200:0467,459,False,False,True,True,False,False,False,False,False,False,False,False,0.3137203973871534,0.3142573160272901
H1A2_1200:0468,460,True,True,True,True,False,False,True,True,False,False,False,True,0.02110544457316088,0.07422271981119799
H1A2_1200:0469,461,True,True,True,True,False,False,False,True,False,False,False,True,0.22241001448242148,0.06307201704589804
H1A2_1200:0470,462,True,True,True,True,False,False,False,False,False,False,False,False,0.14910563787027975,0.1752353604654946
H1A2_1200:0471,463,True,True,True,True,True,False,True,True,True,False,True,True,-0.013845739873589835,0.0047113318122011805
H1A2_1200:0472,464,True,True,True,True,False,False,True,True,False,False,True,False,0.0626608739099126,0.023128689309082517
H1A2_1200:0473,465,True,True,True,True,True,True,True,True,True,True,True,True,-0.011193867609031294,-0.013788100168235395
H1A2_1200:0474,466,True,True,True,True,False,False,True,True,False,False,True,True,0.0561501599259433,0.09672900208902924
H1A2_1200:0475,467,True,True,True,True,False,False,True,True,False,False,True,True,0.022728748980102687,0.031135626497802882
H1A2_1200:0476,468,True,True,True,True,True,True,True,True,True,True,True,True,-0.016722727006996507,-0.01873402614029729
H1A2_1200:0477,469,True,True,True,True,False,False,False,False,False,False,False,False,0.1332342449539965,0.1147415462845629
H1A2_1200:0478,470,True,True,True,True,False,False,False,False,False,False,False,False,0.21563550157954126,0.16684218569209008
H1A2_1200:0479,471,True,True,True,True,False,True,True,True,False,True,True,True,0.0014197105871520677,-0.029135060836187776
H1A2_1200:0480,472,True,True,True,True,False,False,True,True,False,False,True,False,0.03300598409423827,0.0438740566040039
H1A2_1200:0481,473,True,True,True,True,True,True,True,True,True,True,True,True,-0.03385023324951408,-0.039690057926027755
H1A2_1200:0482,474,True,True,True,True,False,False,False,False,False,False,False,False,0.1503287575961938,0.15047562344092036
H1A2_1200:0483,475,True,True,True,True,False,False,True,True,False,False,True,True,0.04772226017090908,0.04758588474366299
H1A2_1200:0484,476,True,True,True,True,False,False,True,True,False,False,False,True,0.05745627182604984,0.05779339569689945
H1A2_1200:0485,477,False,False,True,True,True,False,True,True,True,False,True,True,-0.011850867050291924,0.06765314601123151
H1A2_1200:0486,478,False,False,True,True,False,True,True,True,False,True,True,True,0.0024663014363603963,-0.0025257067728681193
H1A2_1200:0487,479,True,True,True,True,False,False,False,True,False,False,False,True,0.12932605691845822,0.020403098544434783
H1A2_1200:0488,480,True,True,True,True,False,False,True,True,False,False,True,True,0.01933021768707266,0.019932701436462308
H1A2_1200:0489,481,True,True,True,True,True,True,True,True,True,False,True,False,-0.03139602184326229,-0.03945695400268612
H1A2_1200:0490,482,True,True,True,True,False,False,True,False,False,False,True,False,0.07556221053792278,unknown
H1A2_1200:0491,483,False,False,True,True,False,False,False,True,False,False,False,True,0.12770722414559543,0.08866379763192356
H1A2_1200:0492,484,True,True,True,True,False,False,True,False,False,False,True,False,0.08171081458536289,0.14540529166666172
H1A2_1200:0493,485,True,True,True,True,False,False,True,False,False,False,True,False,0.07126408008531193,0.1084764519114838
H1A2_1200:0494,486,True,True,True,True,False,False,False,False,False,False,False,False,0.21114596054663082,0.1952439181577148
H1A2_1200:0495,487,True,True,True,True,False,False,True,False,False,False,True,False,0.055738605818998366,0.34056869920278743
H1A2_1200:0496,488,True,True,True,True,False,False,False,False,False,False,False,False,0.13335953766650732,0.23504792267627295
H1A2_1200:0497,489,True,True,True,True,False,False,True,True,False,False,True,True,0.058829112523679505,0.07458285855639435
H1A2_1200:0498,490,True,True,True,True,False,False,False,False,False,False,False,False,0.18298699330240886,0.19987179707438152
H1A2_1200:0499,491,True,True,True,True,False,False,True,True,False,False,True,True,0.03595022438598616,0.0408922839028929
H1A2_1200:0500,492,True,True,True,True,False,False,True,True,False,False,False,True,0.038874349729004276,0.0399915791906742
H1A2_1200:0501,493,True,True,True,True,False,False,False,False,False,False,False,False,0.1054035365490762,0.15214692949341213
H1A2_1200:0502,494,True,True,True,True,True,True,True,True,True,True,True,True,-0.035990558618815616,-0.0663529262488205
H1A2_1200:0503,495,True,True,True,True,False,False,False,True,False,False,False,True,0.14317614507539034,0.08032233190400362
H1A2_1200:0504,496,True,True,True,True,False,False,False,False,False,False,False,False,0.21522254696010013,0.12017602672694583
H1A2_1200:0505,497,True,True,True,True,False,False,True,True,False,False,True,False,0.07915233926201637,0.08345531777764137
H1A2_1200:0506,498,True,True,True,True,False,True,True,True,False,True,True,True,0.04880458418363265,-0.054177460036338054
